class,filename,width,height,path,aspect_ratio
clothes,clothes2362.jpg,400,534,data\raw\garbage-classification\clothes\clothes2362.jpg,0.7490636704119851
clothes,clothes2363.jpg,400,534,data\raw\garbage-classification\clothes\clothes2363.jpg,0.7490636704119851
clothes,clothes2364.jpg,400,534,data\raw\garbage-classification\clothes\clothes2364.jpg,0.7490636704119851
clothes,clothes2365.jpg,400,534,data\raw\garbage-classification\clothes\clothes2365.jpg,0.7490636704119851
clothes,clothes2366.jpg,400,533,data\raw\garbage-classification\clothes\clothes2366.jpg,0.7504690431519699
clothes,clothes2367.jpg,400,533,data\raw\garbage-classification\clothes\clothes2367.jpg,0.7504690431519699
clothes,clothes2368.jpg,534,400,data\raw\garbage-classification\clothes\clothes2368.jpg,1.335
clothes,clothes2369.jpg,400,533,data\raw\garbage-classification\clothes\clothes2369.jpg,0.7504690431519699
clothes,clothes237.jpg,400,533,data\raw\garbage-classification\clothes\clothes237.jpg,0.7504690431519699
clothes,clothes2370.jpg,400,533,data\raw\garbage-classification\clothes\clothes2370.jpg,0.7504690431519699
clothes,clothes2371.jpg,400,533,data\raw\garbage-classification\clothes\clothes2371.jpg,0.7504690431519699
clothes,clothes2372.jpg,400,533,data\raw\garbage-classification\clothes\clothes2372.jpg,0.7504690431519699
clothes,clothes2373.jpg,400,534,data\raw\garbage-classification\clothes\clothes2373.jpg,0.7490636704119851
clothes,clothes2374.jpg,400,533,data\raw\garbage-classification\clothes\clothes2374.jpg,0.7504690431519699
clothes,clothes2375.jpg,400,711,data\raw\garbage-classification\clothes\clothes2375.jpg,0.5625879043600562
clothes,clothes2376.jpg,400,406,data\raw\garbage-classification\clothes\clothes2376.jpg,0.9852216748768473
clothes,clothes2377.jpg,400,533,data\raw\garbage-classification\clothes\clothes2377.jpg,0.7504690431519699
clothes,clothes2378.jpg,400,711,data\raw\garbage-classification\clothes\clothes2378.jpg,0.5625879043600562
clothes,clothes2379.jpg,400,534,data\raw\garbage-classification\clothes\clothes2379.jpg,0.7490636704119851
clothes,clothes238.jpg,407,400,data\raw\garbage-classification\clothes\clothes238.jpg,1.0175
clothes,clothes2380.jpg,533,400,data\raw\garbage-classification\clothes\clothes2380.jpg,1.3325
clothes,clothes2381.jpg,400,534,data\raw\garbage-classification\clothes\clothes2381.jpg,0.7490636704119851
clothes,clothes2382.jpg,400,534,data\raw\garbage-classification\clothes\clothes2382.jpg,0.7490636704119851
clothes,clothes2383.jpg,400,534,data\raw\garbage-classification\clothes\clothes2383.jpg,0.7490636704119851
clothes,clothes2384.jpg,533,400,data\raw\garbage-classification\clothes\clothes2384.jpg,1.3325
clothes,clothes2385.jpg,400,534,data\raw\garbage-classification\clothes\clothes2385.jpg,0.7490636704119851
clothes,clothes2386.jpg,400,533,data\raw\garbage-classification\clothes\clothes2386.jpg,0.7504690431519699
clothes,clothes2387.jpg,400,533,data\raw\garbage-classification\clothes\clothes2387.jpg,0.7504690431519699
clothes,clothes2388.jpg,407,400,data\raw\garbage-classification\clothes\clothes2388.jpg,1.0175
clothes,clothes2389.jpg,400,533,data\raw\garbage-classification\clothes\clothes2389.jpg,0.7504690431519699
clothes,clothes239.jpg,534,400,data\raw\garbage-classification\clothes\clothes239.jpg,1.335
clothes,clothes2390.jpg,400,711,data\raw\garbage-classification\clothes\clothes2390.jpg,0.5625879043600562
clothes,clothes2391.jpg,400,533,data\raw\garbage-classification\clothes\clothes2391.jpg,0.7504690431519699
clothes,clothes2392.jpg,400,533,data\raw\garbage-classification\clothes\clothes2392.jpg,0.7504690431519699
clothes,clothes2393.jpg,400,534,data\raw\garbage-classification\clothes\clothes2393.jpg,0.7490636704119851
clothes,clothes2394.jpg,400,534,data\raw\garbage-classification\clothes\clothes2394.jpg,0.7490636704119851
clothes,clothes2395.jpg,400,608,data\raw\garbage-classification\clothes\clothes2395.jpg,0.6578947368421053
clothes,clothes2396.jpg,400,560,data\raw\garbage-classification\clothes\clothes2396.jpg,0.7142857142857143
clothes,clothes2397.jpg,400,533,data\raw\garbage-classification\clothes\clothes2397.jpg,0.7504690431519699
clothes,clothes2398.jpg,400,533,data\raw\garbage-classification\clothes\clothes2398.jpg,0.7504690431519699
clothes,clothes2399.jpg,400,534,data\raw\garbage-classification\clothes\clothes2399.jpg,0.7490636704119851
clothes,clothes24.jpg,400,400,data\raw\garbage-classification\clothes\clothes24.jpg,1.0
clothes,clothes240.jpg,400,533,data\raw\garbage-classification\clothes\clothes240.jpg,0.7504690431519699
clothes,clothes2400.jpg,400,555,data\raw\garbage-classification\clothes\clothes2400.jpg,0.7207207207207207
clothes,clothes2401.jpg,400,498,data\raw\garbage-classification\clothes\clothes2401.jpg,0.8032128514056225
clothes,clothes2402.jpg,400,533,data\raw\garbage-classification\clothes\clothes2402.jpg,0.7504690431519699
clothes,clothes2403.jpg,400,534,data\raw\garbage-classification\clothes\clothes2403.jpg,0.7490636704119851
clothes,clothes2404.jpg,534,400,data\raw\garbage-classification\clothes\clothes2404.jpg,1.335
clothes,clothes2405.jpg,400,533,data\raw\garbage-classification\clothes\clothes2405.jpg,0.7504690431519699
clothes,clothes2406.jpg,400,711,data\raw\garbage-classification\clothes\clothes2406.jpg,0.5625879043600562
clothes,clothes2407.jpg,400,533,data\raw\garbage-classification\clothes\clothes2407.jpg,0.7504690431519699
clothes,clothes2408.jpg,400,533,data\raw\garbage-classification\clothes\clothes2408.jpg,0.7504690431519699
clothes,clothes2409.jpg,400,533,data\raw\garbage-classification\clothes\clothes2409.jpg,0.7504690431519699
clothes,clothes241.jpg,400,598,data\raw\garbage-classification\clothes\clothes241.jpg,0.6688963210702341
clothes,clothes2410.jpg,400,533,data\raw\garbage-classification\clothes\clothes2410.jpg,0.7504690431519699
clothes,clothes2411.jpg,400,581,data\raw\garbage-classification\clothes\clothes2411.jpg,0.6884681583476764
clothes,clothes2412.jpg,400,538,data\raw\garbage-classification\clothes\clothes2412.jpg,0.7434944237918215
clothes,clothes2413.jpg,400,533,data\raw\garbage-classification\clothes\clothes2413.jpg,0.7504690431519699
clothes,clothes2414.jpg,400,533,data\raw\garbage-classification\clothes\clothes2414.jpg,0.7504690431519699
clothes,clothes2415.jpg,534,400,data\raw\garbage-classification\clothes\clothes2415.jpg,1.335
clothes,clothes2416.jpg,400,484,data\raw\garbage-classification\clothes\clothes2416.jpg,0.8264462809917356
clothes,clothes2417.jpg,400,533,data\raw\garbage-classification\clothes\clothes2417.jpg,0.7504690431519699
clothes,clothes2418.jpg,400,533,data\raw\garbage-classification\clothes\clothes2418.jpg,0.7504690431519699
clothes,clothes2419.jpg,400,533,data\raw\garbage-classification\clothes\clothes2419.jpg,0.7504690431519699
clothes,clothes242.jpg,533,400,data\raw\garbage-classification\clothes\clothes242.jpg,1.3325
clothes,clothes2420.jpg,533,400,data\raw\garbage-classification\clothes\clothes2420.jpg,1.3325
clothes,clothes2421.jpg,400,711,data\raw\garbage-classification\clothes\clothes2421.jpg,0.5625879043600562
clothes,clothes2422.jpg,400,533,data\raw\garbage-classification\clothes\clothes2422.jpg,0.7504690431519699
clothes,clothes2423.jpg,400,533,data\raw\garbage-classification\clothes\clothes2423.jpg,0.7504690431519699
clothes,clothes2424.jpg,400,468,data\raw\garbage-classification\clothes\clothes2424.jpg,0.8547008547008547
clothes,clothes2425.jpg,400,533,data\raw\garbage-classification\clothes\clothes2425.jpg,0.7504690431519699
clothes,clothes2426.jpg,400,711,data\raw\garbage-classification\clothes\clothes2426.jpg,0.5625879043600562
clothes,clothes2427.jpg,534,400,data\raw\garbage-classification\clothes\clothes2427.jpg,1.335
clothes,clothes2428.jpg,400,533,data\raw\garbage-classification\clothes\clothes2428.jpg,0.7504690431519699
clothes,clothes2429.jpg,400,533,data\raw\garbage-classification\clothes\clothes2429.jpg,0.7504690431519699
clothes,clothes243.jpg,400,400,data\raw\garbage-classification\clothes\clothes243.jpg,1.0
clothes,clothes2430.jpg,400,533,data\raw\garbage-classification\clothes\clothes2430.jpg,0.7504690431519699
clothes,clothes2431.jpg,400,471,data\raw\garbage-classification\clothes\clothes2431.jpg,0.8492569002123143
clothes,clothes2432.jpg,400,400,data\raw\garbage-classification\clothes\clothes2432.jpg,1.0
clothes,clothes2433.jpg,533,400,data\raw\garbage-classification\clothes\clothes2433.jpg,1.3325
clothes,clothes2434.jpg,400,534,data\raw\garbage-classification\clothes\clothes2434.jpg,0.7490636704119851
clothes,clothes2435.jpg,400,533,data\raw\garbage-classification\clothes\clothes2435.jpg,0.7504690431519699
clothes,clothes2436.jpg,400,533,data\raw\garbage-classification\clothes\clothes2436.jpg,0.7504690431519699
clothes,clothes2437.jpg,400,533,data\raw\garbage-classification\clothes\clothes2437.jpg,0.7504690431519699
clothes,clothes2438.jpg,400,533,data\raw\garbage-classification\clothes\clothes2438.jpg,0.7504690431519699
clothes,clothes2439.jpg,400,533,data\raw\garbage-classification\clothes\clothes2439.jpg,0.7504690431519699
clothes,clothes244.jpg,400,533,data\raw\garbage-classification\clothes\clothes244.jpg,0.7504690431519699
clothes,clothes2440.jpg,400,711,data\raw\garbage-classification\clothes\clothes2440.jpg,0.5625879043600562
clothes,clothes2441.jpg,533,400,data\raw\garbage-classification\clothes\clothes2441.jpg,1.3325
clothes,clothes2442.jpg,400,746,data\raw\garbage-classification\clothes\clothes2442.jpg,0.5361930294906166
clothes,clothes2443.jpg,400,534,data\raw\garbage-classification\clothes\clothes2443.jpg,0.7490636704119851
clothes,clothes2444.jpg,533,400,data\raw\garbage-classification\clothes\clothes2444.jpg,1.3325
clothes,clothes2445.jpg,400,533,data\raw\garbage-classification\clothes\clothes2445.jpg,0.7504690431519699
clothes,clothes2446.jpg,400,533,data\raw\garbage-classification\clothes\clothes2446.jpg,0.7504690431519699
clothes,clothes2447.jpg,400,533,data\raw\garbage-classification\clothes\clothes2447.jpg,0.7504690431519699
clothes,clothes2448.jpg,400,534,data\raw\garbage-classification\clothes\clothes2448.jpg,0.7490636704119851
clothes,clothes2449.jpg,400,533,data\raw\garbage-classification\clothes\clothes2449.jpg,0.7504690431519699
clothes,clothes245.jpg,533,400,data\raw\garbage-classification\clothes\clothes245.jpg,1.3325
clothes,clothes2450.jpg,400,533,data\raw\garbage-classification\clothes\clothes2450.jpg,0.7504690431519699
clothes,clothes2451.jpg,400,711,data\raw\garbage-classification\clothes\clothes2451.jpg,0.5625879043600562
clothes,clothes2452.jpg,400,711,data\raw\garbage-classification\clothes\clothes2452.jpg,0.5625879043600562
clothes,clothes2453.jpg,400,533,data\raw\garbage-classification\clothes\clothes2453.jpg,0.7504690431519699
clothes,clothes2454.jpg,400,534,data\raw\garbage-classification\clothes\clothes2454.jpg,0.7490636704119851
clothes,clothes2455.jpg,400,534,data\raw\garbage-classification\clothes\clothes2455.jpg,0.7490636704119851
clothes,clothes2456.jpg,400,533,data\raw\garbage-classification\clothes\clothes2456.jpg,0.7504690431519699
clothes,clothes2457.jpg,400,533,data\raw\garbage-classification\clothes\clothes2457.jpg,0.7504690431519699
clothes,clothes2458.jpg,400,533,data\raw\garbage-classification\clothes\clothes2458.jpg,0.7504690431519699
clothes,clothes2459.jpg,711,400,data\raw\garbage-classification\clothes\clothes2459.jpg,1.7775
clothes,clothes246.jpg,400,711,data\raw\garbage-classification\clothes\clothes246.jpg,0.5625879043600562
clothes,clothes2460.jpg,400,534,data\raw\garbage-classification\clothes\clothes2460.jpg,0.7490636704119851
clothes,clothes2461.jpg,400,533,data\raw\garbage-classification\clothes\clothes2461.jpg,0.7504690431519699
clothes,clothes2462.jpg,400,533,data\raw\garbage-classification\clothes\clothes2462.jpg,0.7504690431519699
clothes,clothes2463.jpg,400,619,data\raw\garbage-classification\clothes\clothes2463.jpg,0.6462035541195477
clothes,clothes2464.jpg,400,534,data\raw\garbage-classification\clothes\clothes2464.jpg,0.7490636704119851
clothes,clothes2465.jpg,400,533,data\raw\garbage-classification\clothes\clothes2465.jpg,0.7504690431519699
clothes,clothes2466.jpg,400,533,data\raw\garbage-classification\clothes\clothes2466.jpg,0.7504690431519699
clothes,clothes2467.jpg,400,533,data\raw\garbage-classification\clothes\clothes2467.jpg,0.7504690431519699
clothes,clothes2468.jpg,400,533,data\raw\garbage-classification\clothes\clothes2468.jpg,0.7504690431519699
clothes,clothes2469.jpg,400,400,data\raw\garbage-classification\clothes\clothes2469.jpg,1.0
clothes,clothes247.jpg,400,533,data\raw\garbage-classification\clothes\clothes247.jpg,0.7504690431519699
clothes,clothes2470.jpg,400,533,data\raw\garbage-classification\clothes\clothes2470.jpg,0.7504690431519699
clothes,clothes2471.jpg,400,533,data\raw\garbage-classification\clothes\clothes2471.jpg,0.7504690431519699
clothes,clothes2472.jpg,400,533,data\raw\garbage-classification\clothes\clothes2472.jpg,0.7504690431519699
clothes,clothes2473.jpg,400,533,data\raw\garbage-classification\clothes\clothes2473.jpg,0.7504690431519699
clothes,clothes2474.jpg,400,533,data\raw\garbage-classification\clothes\clothes2474.jpg,0.7504690431519699
clothes,clothes2475.jpg,400,534,data\raw\garbage-classification\clothes\clothes2475.jpg,0.7490636704119851
clothes,clothes2476.jpg,400,533,data\raw\garbage-classification\clothes\clothes2476.jpg,0.7504690431519699
clothes,clothes2477.jpg,400,533,data\raw\garbage-classification\clothes\clothes2477.jpg,0.7504690431519699
clothes,clothes2478.jpg,400,458,data\raw\garbage-classification\clothes\clothes2478.jpg,0.8733624454148472
clothes,clothes2479.jpg,400,534,data\raw\garbage-classification\clothes\clothes2479.jpg,0.7490636704119851
clothes,clothes248.jpg,400,533,data\raw\garbage-classification\clothes\clothes248.jpg,0.7504690431519699
clothes,clothes2480.jpg,400,533,data\raw\garbage-classification\clothes\clothes2480.jpg,0.7504690431519699
clothes,clothes2481.jpg,400,533,data\raw\garbage-classification\clothes\clothes2481.jpg,0.7504690431519699
clothes,clothes2482.jpg,400,711,data\raw\garbage-classification\clothes\clothes2482.jpg,0.5625879043600562
clothes,clothes2483.jpg,400,533,data\raw\garbage-classification\clothes\clothes2483.jpg,0.7504690431519699
clothes,clothes2484.jpg,400,533,data\raw\garbage-classification\clothes\clothes2484.jpg,0.7504690431519699
clothes,clothes2485.jpg,400,534,data\raw\garbage-classification\clothes\clothes2485.jpg,0.7490636704119851
clothes,clothes2486.jpg,400,711,data\raw\garbage-classification\clothes\clothes2486.jpg,0.5625879043600562
clothes,clothes2487.jpg,400,711,data\raw\garbage-classification\clothes\clothes2487.jpg,0.5625879043600562
clothes,clothes2488.jpg,400,662,data\raw\garbage-classification\clothes\clothes2488.jpg,0.6042296072507553
clothes,clothes2489.jpg,400,533,data\raw\garbage-classification\clothes\clothes2489.jpg,0.7504690431519699
clothes,clothes249.jpg,400,533,data\raw\garbage-classification\clothes\clothes249.jpg,0.7504690431519699
clothes,clothes2490.jpg,400,534,data\raw\garbage-classification\clothes\clothes2490.jpg,0.7490636704119851
clothes,clothes2491.jpg,400,413,data\raw\garbage-classification\clothes\clothes2491.jpg,0.9685230024213075
clothes,clothes2492.jpg,400,533,data\raw\garbage-classification\clothes\clothes2492.jpg,0.7504690431519699
clothes,clothes2493.jpg,400,567,data\raw\garbage-classification\clothes\clothes2493.jpg,0.7054673721340388
clothes,clothes2494.jpg,400,446,data\raw\garbage-classification\clothes\clothes2494.jpg,0.8968609865470852
clothes,clothes2495.jpg,400,480,data\raw\garbage-classification\clothes\clothes2495.jpg,0.8333333333333334
clothes,clothes2496.jpg,400,533,data\raw\garbage-classification\clothes\clothes2496.jpg,0.7504690431519699
clothes,clothes2497.jpg,400,533,data\raw\garbage-classification\clothes\clothes2497.jpg,0.7504690431519699
clothes,clothes2498.jpg,400,711,data\raw\garbage-classification\clothes\clothes2498.jpg,0.5625879043600562
clothes,clothes2499.jpg,400,533,data\raw\garbage-classification\clothes\clothes2499.jpg,0.7504690431519699
clothes,clothes25.jpg,400,533,data\raw\garbage-classification\clothes\clothes25.jpg,0.7504690431519699
clothes,clothes250.jpg,400,533,data\raw\garbage-classification\clothes\clothes250.jpg,0.7504690431519699
clothes,clothes2500.jpg,400,534,data\raw\garbage-classification\clothes\clothes2500.jpg,0.7490636704119851
clothes,clothes2501.jpg,400,533,data\raw\garbage-classification\clothes\clothes2501.jpg,0.7504690431519699
clothes,clothes2502.jpg,400,533,data\raw\garbage-classification\clothes\clothes2502.jpg,0.7504690431519699
clothes,clothes2503.jpg,400,552,data\raw\garbage-classification\clothes\clothes2503.jpg,0.7246376811594203
clothes,clothes2504.jpg,400,710,data\raw\garbage-classification\clothes\clothes2504.jpg,0.5633802816901409
clothes,clothes2505.jpg,400,712,data\raw\garbage-classification\clothes\clothes2505.jpg,0.5617977528089888
clothes,clothes2506.jpg,711,400,data\raw\garbage-classification\clothes\clothes2506.jpg,1.7775
clothes,clothes2507.jpg,400,711,data\raw\garbage-classification\clothes\clothes2507.jpg,0.5625879043600562
clothes,clothes2508.jpg,400,533,data\raw\garbage-classification\clothes\clothes2508.jpg,0.7504690431519699
